billingCurrency_id,billingCurrency_shortName,billingMode_description,billingMode_id,bpmResponsible,bpmStatus,bpmStatus_id,bpmStatus_label,businessDescription_description,businessDescription_id,created_at,currency_id,currency_shortName,customer_customer_classification,customer_displayName,customer_id,customer_name,customer_trade_name,displayName,estimatedFinishDate,expedient,finishedDate,fix_rate_value,hourLimit,id,isBillable,limitAlert,milestones,milestonesTotal,monthlyFixRateGroup,monthlyFixRateGroup_hour_limit,monthlyFixRateGroup_id,monthlyFixRateGroup_name,monthlyFixRateGroup_rate,notes,practiceArea_id,practiceArea_name,primary_external_code,riskStatus,secondaryExternalCode,status,statusMarking
1,USD,Monto Fijo por Asunto,3,,,,,OBTENCION DE PASAPORTE BOLIVIANO - MIJAIL EMIR PEREZ CASTELLON,693,2022-01-31 05:00:00,1,USD,,468 - TELEPERFORMANCE COLOMBIA,587,TELEPERFORMANCE COLOMBIA,TELEPERFORMANCE COLOMBIA,000468-SR-000462 - OBTENCION DE PASAPORTE BOLIVIANO - MIJAIL EMIR PEREZ CASTELLON,,000468-SR-000462,,368,,751,True,,,0,,,,,,LOS HONORARIOS DE USD. 398 INCLUYEN GASTOS E IMPUESTOS DE LEY.,18,"Der. Migratorio
",000468-SR-000462,,3138,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,Revisión de Contrato de Licencia de Marca,1160,2019-06-28 05:00:00,1,USD,,817 - TEOMA,799,TEOMA,TEOMA,000817-BK-000206 - Revisión de Contrato de Licencia de Marca,,000817-BK-000206,,0,,1233,True,,,0,,,,,,Consultar  honorario con Dr. AMG,10,Corporativo / Der. Comercial,000817-BK-000206,,1461,2,disabled
1,USD,Monto Fijo por Asunto,3,,,,,Representación Legal (01/2024 - 04/2024),3013,2024-07-02 20:43:17,1,USD,,128 - TEXTILES LAFAYETTE BOLIVIA S.A.,592,Textiles Lafayette S.A.S,TEXTILES LAFAYETTE BOLIVIA S.A.,000128-SR-001337 - Representación Legal (01/2024 - 04/2024),,000128-SR-001337,,1400,1,3112,True,0,,0,,,,,,,10,Corporativo / Der. Comercial,000128-SR-001337,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,Representación Legal (04/2020 - 12/2023),3012,2024-07-02 20:41:34,1,USD,,128 - TEXTILES LAFAYETTE BOLIVIA S.A.,592,Textiles Lafayette S.A.S,TEXTILES LAFAYETTE BOLIVIA S.A.,000128-SR-001336 - Representación Legal (04/2020 - 12/2023),,000128-SR-001336,,11250,1,3111,True,,,0,,,,,,Se ajustó el honorario a un monto mensual de USD. 250.-,10,Corporativo / Der. Comercial,000128-SR-001336,,,4,billed
1,USD,Por Horas,1,,,,,Servicios Legales Mensuales  por Horas (FM),21,2018-08-10 05:00:00,1,USD,,128 - TEXTILES LAFAYETTE BOLIVIA S.A.,592,Textiles Lafayette S.A.S,TEXTILES LAFAYETTE BOLIVIA S.A.,000128-SR-000026 - Servicios Legales Mensuales  por Horas (FM),,000128-SR-000026,,0,,22,True,,,0,,,,,,,30,Servicios Legales Mensuales,000128-SR-000026,,102,1,active
1,USD,Monto Fijo Mensual,2,,,,,Representación Legal,702,2019-04-03 05:00:00,1,USD,,128 - TEXTILES LAFAYETTE BOLIVIA S.A.,592,Textiles Lafayette S.A.S,TEXTILES LAFAYETTE BOLIVIA S.A.,000128-SR-000074 - Representación Legal,,000128-SR-000074,,0,,760,True,,,0,,0,157,TEXTILES 2024,300,Comenzar a cobrar a partir de abril 2019 a partir de mes de julio 2024 se disminuye los honorarios a USD 300,10,Corporativo / Der. Comercial,000128-SR-000074,,1278,1,active
1,USD,Monto Fijo por Asunto,3,,,,,Asesoramiento suscripción Contrato de Franquicia,1161,2018-12-13 05:00:00,1,USD,,792 - TGI Fridays,800,TGI Fridays,TGI Fridays,000792-BK-000174 - Asesoramiento suscripción Contrato de Franquicia,,000792-BK-000174,,0,,1234,True,,,0,,,,,,Confirmar honorarios con AMG,10,Corporativo / Der. Comercial,000792-BK-000174,,960,2,disabled
1,USD,Monto Fijo por Asunto,3,,,assigned,Asignado,Cambio de representante legal 2025,2160,2025-08-25 09:44:54,1,USD,,1113 - Thayne Bolivia S.R.L.,1011,Thayne Bolivia S.R.L.,Thayne Bolivia S.R.L.,001113-SR-002194 - Cambio de representante legal 2025,2025-12-31 00:00:00,001113-SR-002194,,502.87,,4638,True,0,,0,,,,,,,10,Corporativo / Der. Comercial,001113-SR-002194,green,,1,active
1,USD,Monto Fijo por Asunto,3,,,,,"Outsourcing contable, tributario, laboral y tesoreria.",297,2025-02-06 19:43:16,1,USD,,1113 - Thayne Bolivia S.R.L.,1011,Thayne Bolivia S.R.L.,Thayne Bolivia S.R.L.,"001113-SR-001867 - Outsourcing contable, tributario, laboral y tesoreria.",,001113-SR-001867,,100000,,3884,True,,,0,,,,,,"Servicios de outsourcing contable, tributario, laboral y de tesorería. Facturación en base a numero de transacciones mensuales con take over de USD 1000",24,Outsourcing,001113-SR-001867,,,1,active
1,USD,Monto Fijo por Asunto,3,,,,,Outsourcing en Administración de contratos,3993,2025-04-03 08:26:32,1,USD,,1113 - Thayne Bolivia S.R.L.,1011,Thayne Bolivia S.R.L.,Thayne Bolivia S.R.L.,001113-SR-001958 - Outsourcing en Administración de contratos,,001113-SR-001958,,50000,,4162,True,,,0,,,,,,"Servicio de administración de contratos civiles, con cobranza variable por mes en función al número de contratos.",24,Outsourcing,001113-SR-001958,,,1,active
1,USD,Por Horas,1,,,checked,Verificado,PTI/Scotia - Refinancing,111,2022-08-05 05:00:00,1,USD,,877 - The Bank of Nova Scotia,801,The Bank of Nova Scotia,The Bank of Nova Scotia,000877-BK-000310 - PTI/Scotia - Refinancing,,000877-BK-000310,2025-07-01 00:00:00,0,,120,True,0,,0,,,,,,"i) Partner: USD 275  p/hour,  (ii) Senior Associate: USD 200 p/hour,(iii) Associate: USD 150 p/hour.",4,Banca & Finanzas,000877-BK-000310,,200028,1,finished
1,USD,Monto Fijo por Asunto,3,,,,,Actualización de nombre de la organización,278,2021-01-14 05:00:00,1,USD,,218 - The Church of Jesus Christ of Latter-day Saints (a Utah corporation sole),169,The Church of Jesus Christ of Latter-day Saints (a Utah corporation sole),The Church of Jesus Christ of Latter-day Saints (a Utah corporation sole),000218-SR-000325 - Actualización de nombre de la organización,,000218-SR-000325,,3500,,307,True,,,0,,,,,,,10,Corporativo / Der. Comercial,000218-SR-000325,,2465,1,active
1,USD,Por Horas,1,,,,,General Matters -BOL0004000250,1426,2019-04-01 05:00:00,1,USD,,218 - The Church of Jesus Christ of Latter-day Saints (a Utah corporation sole),169,The Church of Jesus Christ of Latter-day Saints (a Utah corporation sole),The Church of Jesus Christ of Latter-day Saints (a Utah corporation sole),000218-SR-000981 - General Matters -BOL0004000250,,000218-SR-000981,,0,,1565,True,,,0,,,,,,SEGUN TABLA DE PRECIOS,30,Servicios Legales Mensuales,000218-SR-000981,,981,1,active
1,USD,Por Horas,1,,,,,Disolución y liquidación Exportadores Bolivianos SRL,112,2018-10-31 05:00:00,1,USD,,"761 - The Richline Group , A Berkshire Hathaway Company",802,"The Richline Group , A Berkshire Hathaway Company","The Richline Group , A Berkshire Hathaway Company",000761-BK-000155 - Disolución y liquidación Exportadores Bolivianos SRL,,000761-BK-000155,,0,,121,True,,,0,,,,,,,10,Corporativo / Der. Comercial,000761-BK-000155,,876,2,disabled
1,USD,Monto Fijo por Asunto,3,,,,,PROCESO LABORAL - JUAN CARLOS MIRANDA ct. EXBOL,1162,2020-08-03 05:00:00,1,USD,,"761 - The Richline Group , A Berkshire Hathaway Company",802,"The Richline Group , A Berkshire Hathaway Company","The Richline Group , A Berkshire Hathaway Company",000761-BK-000250 - PROCESO LABORAL - JUAN CARLOS MIRANDA ct. EXBOL,,000761-BK-000250,,25000,,1235,True,,,0,,,,,,PARA EL COBRO DE HONORARIOS SE DEBE REMITIR A LA IGUAL PROFESIONAL (ANDRES MORENO),17,"Der. Laboral y  Seg. Soc.
",000761-BK-000250,,2200,1,active
1,USD,Por Horas,1,,,,,Servicios Legales Mensuales por hora (FM),65,2018-10-31 05:00:00,1,USD,,"761 - The Richline Group , A Berkshire Hathaway Company",802,"The Richline Group , A Berkshire Hathaway Company","The Richline Group , A Berkshire Hathaway Company",000761-BK-000156 - Servicios Legales Mensuales por hora (FM),,000761-BK-000156,,0,,122,True,,,0,,,,,,,30,Servicios Legales Mensuales,000761-BK-000156,,877,2,disabled
1,USD,Monto Fijo por Asunto,3,,,,,Legal Report on Gaming related matters,1163,2018-12-13 05:00:00,1,USD,,794 - The Stars Group,803,The Stars Group,The Stars Group,000794-BK-000175 - Legal Report on Gaming related matters,,000794-BK-000175,,4500,,1236,True,,,0,,,,,,,10,Corporativo / Der. Comercial,000794-BK-000175,,964,2,disabled
1,USD,Por Hitos o Etapas,4,,,,,Opinion Legal,3136,2024-08-07 15:06:00,1,USD,,1012 - THYSSENKRUPP POLYSIUS IBÉRICA S.A. SUCURSAL BOLIVIA,910,THYSSENKRUPP POLYSIUS IBÉRICA S.A. SUCURSAL BOLIVIA,THYSSENKRUPP POLYSIUS IBÉRICA S.A. SUCURSAL BOLIVIA,001012-SR-001422 - Opinion Legal,,001012-SR-001422,,0,,3248,True,,"[{""id"": ""1253"", ""name"": ""Hito 1 Contrataci\u00f3n del 50% inicial""}, {""id"": ""1254"", ""name"": ""Hito 2 Entrega del informe 50% final""}]",6000,,,,,,,9,Contratación Pública,001012-SR-001422,,,4,billed
1,USD,Monto Fijo Mensual,2,,,,,Servicio Legal Mensual  Sociedad Accidental (FM),447,2024-06-20 13:41:58,1,USD,,1012 - THYSSENKRUPP POLYSIUS IBÉRICA S.A. SUCURSAL BOLIVIA,910,THYSSENKRUPP POLYSIUS IBÉRICA S.A. SUCURSAL BOLIVIA,THYSSENKRUPP POLYSIUS IBÉRICA S.A. SUCURSAL BOLIVIA,001012-SR-001295 - Servicio Legal Mensual  Sociedad Accidental (FM),,001012-SR-001295,,0,,3065,True,,,0,,0,150,Grupo otro,1266.67,"UN MISMO SERVICIO SE TUVO QUE DIVIDIR EN 3 ASUNTOS, YA QUE EL CLIENTE HA SOLICITADO QUE LA FACTURA SALGA PARA 3 EMPRESAS.",9,Contratación Pública,001012-SR-001295,,,1,active
1,USD,Monto Fijo Mensual,2,,,,,Servicio de Representación Legal Mensual,454,2024-06-20 18:11:01,1,USD,,1012 - THYSSENKRUPP POLYSIUS IBÉRICA S.A. SUCURSAL BOLIVIA,910,THYSSENKRUPP POLYSIUS IBÉRICA S.A. SUCURSAL BOLIVIA,THYSSENKRUPP POLYSIUS IBÉRICA S.A. SUCURSAL BOLIVIA,001012-SR-001303 - Servicio de Representación Legal Mensual,,001012-SR-001303,,0,,3073,True,,,0,,0,186,REpresen LEgal,666.67,,30,Servicios Legales Mensuales,001012-SR-001303,,,1,active
1,USD,Monto Fijo por Asunto,3,,,,,Apertura de sucursal,703,2022-10-04 05:00:00,1,USD,,428 - TIENDA AMIGA ER S.A.,593,TIENDA AMIGA ER S.A.,TIENDA AMIGA ER S.A.,000428-SR-000541 - Apertura de sucursal,,000428-SR-000541,,1600,,761,True,,,0,,,,,,,10,Corporativo / Der. Comercial,000428-SR-000541,,3622,2,disabled
1,USD,Monto Fijo por Asunto,3,,,checked,Verificado,Apertura Sucursal Cochabamba,704,2023-08-24 05:00:00,1,USD,,428 - TIENDA AMIGA ER S.A.,593,TIENDA AMIGA ER S.A.,TIENDA AMIGA ER S.A.,000428-SR-000697 - Apertura Sucursal Cochabamba,,000428-SR-000697,,1600,,762,True,0,,0,,,,,,Corresponde facturar 50% inicio,6,"Der.Comercial 
",000428-SR-000697,,4281,4,billed
1,USD,Por Horas,1,,,checked,Verificado,Opinión Legal Acción Popular Cosset,2838,2024-04-30 13:21:26,1,USD,,237 - TIGO - Telefónica Celular de Bolivia S.A.,594,TIGO - Telefónica Celular de Bolivia S.A.,TIGO - Telefónica Celular de Bolivia S.A.,000237-SR-001203 - Opinión Legal Acción Popular Cosset,2025-10-29 00:00:00,000237-SR-001203,2025-10-29 00:00:00,0,,2910,True,0,,0,,,,,,,11,"Der. Administrativo
",000237-SR-001203,orange,,1,finished
1,USD,Monto Fijo por Asunto,3,,,,,Opinión Legal Acción Popular Cosset,2838,2024-04-30 12:56:52,1,USD,,237 - TIGO - Telefónica Celular de Bolivia S.A.,594,TIGO - Telefónica Celular de Bolivia S.A.,TIGO - Telefónica Celular de Bolivia S.A.,000237-SR-001202 - Opinión Legal Acción Popular Cosset,,000237-SR-001202,,1000,,2909,True,,,0,,,,,,,11,"Der. Administrativo
",000237-SR-001202,,,2,disabled
1,USD,Monto Fijo por Asunto,3,,,,,Consulta Tributaria,1164,2018-10-31 05:00:00,1,USD,,762 - TIPIEL S.A.,804,TIPIEL S.A.,TIPIEL S.A.,000762-BK-000157 - Consulta Tributaria,,000762-BK-000157,,0,,1237,True,,,0,,,,,,,19,Der. Tributario& Plan.Fiscal,000762-BK-000157,,878,2,disabled
1,USD,Por Horas,1,,,,,Disolución y Liquidación - trámites finales,2644,2024-03-12 19:53:08,1,USD,,189 - TJC BOLIVIA S.A.,595,TJC BOLIVIA S.A.,TJC BOLIVIA S.A.,000189-SR-001120 - Disolución y Liquidación - trámites finales,,000189-SR-001120,,0,,2693,True,,,0,,,,,,"Son horas no facturables, al tratarse de un proyecto que fue pagado al inicio del mismo en su totalidad y quedaron solamente pendientes algunos trámites.",10,Corporativo / Der. Comercial,000189-SR-001120,,,1,active
1,USD,Por Hitos o Etapas,4,,,checked,Verificado,PROCESO LABORAL NESTOR CASAS ct. TMF BOLIVIA SRL - PAGO HORAS EXTRAORDINARIAS,4809,2025-11-10 09:01:50,1,USD,,358 - TMF Bolivia SRL.,597,TMF Bolivia SRL.,TMF Bolivia SRL.,000358-SR-002333 - PROCESO LABORAL NESTOR CASAS ct. TMF BOLIVIA SRL - PAGO HORAS EXTRAORDINARIAS,2027-05-06 00:00:00,000358-SR-002333,,0,,5028,True,0,"[{""id"": ""2009"", ""name"": ""ACEPTACION DEL SERVICIO""}, {""id"": ""2010"", ""name"": ""PRESENTACION DE PRUEBAS""}, {""id"": ""2011"", ""name"": ""CLAUSURA DEL TERMINO DE PRUEBA""}]",22500,,,,,,,17,"Der. Laboral y  Seg. Soc.
",000358-SR-002333,green,,1,active
1,USD,Monto Fijo por Asunto,3,,,,,Consulta sobre los alcances del incremento salarial obligatorio,3331,2024-09-27 11:12:58,1,USD,,884 - TMF GROUP,598,TMF GROUP,TMF GROUP,000884-SR-001602 - Consulta sobre los alcances del incremento salarial obligatorio,,000884-SR-001602,,110,,3456,True,,,0,,,,,,Cobrar por favor de inmediato,17,"Der. Laboral y  Seg. Soc.
",000884-SR-001602,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,Servicios legales integrales generales,3,2024-05-27 21:16:51,1,USD,,1000 - TOMOSUR S.R.L.,898,TOMOSUR S.R.L.,TOMOSUR S.R.L.,001000-SR-001245 - Servicios legales integrales generales,,001000-SR-001245,,1,,2978,True,,,0,,,,,,PRO BONO DE LA FAMILIA MORENO,30,Servicios Legales Mensuales,001000-SR-001245,,,1,active
1,USD,Por Hitos o Etapas,4,,,checked,Verificado,Desvinculación Laboral,4399,2025-08-13 11:27:09,1,USD,,1189 - TopSkin Dermocosmeticos,1087,Luis Adolfo Velasquez Torrez,TopSkin Dermocosmeticos,001189-SR-002174 - Desvinculación Laboral,2025-12-26 00:00:00,001189-SR-002174,,0,,4603,True,0,"[{""id"": ""1894"", ""name"": ""Inicio del Servicio""}, {""id"": ""1895"", ""name"": ""Ejecuci\u00f3n del Servicio""}]",718.4,,,,,,,17,"Der. Laboral y  Seg. Soc.
",001189-SR-002174,green,,4,billed
1,USD,Por Hitos o Etapas,4,,,assigned,Asignado,Elaboración Contrato y Visación en MT,4663,2025-10-07 14:25:46,1,USD,,1189 - TopSkin Dermocosmeticos,1087,Luis Adolfo Velasquez Torrez,TopSkin Dermocosmeticos,001189-SR-002273 - Elaboración Contrato y Visación en MT,2026-01-21 00:00:00,001189-SR-002273,,0,,4870,True,0,"[{""id"": ""1967"", ""name"": ""Inicio del Servicio""}, {""id"": ""1968"", ""name"": ""Ejecuci\u00f3n del Servicio""}]",220,,,,,,,17,"Der. Laboral y  Seg. Soc.
",001189-SR-002273,green,,1,active
1,USD,Monto Fijo por Asunto,3,,,,,Outsourcing contable,331,2019-09-30 05:00:00,1,USD,,303 - TORRE PACIFICO,599,TORRE PACIFICO,TORRE PACIFICO,000303-SR-000196 - Outsourcing contable,,000303-SR-000196,,60000,,763,True,,,0,,,,,,MES DE OCTUBRE INICIA SERVICIO,24,Outsourcing,000303-SR-000196,,1696,2,disabled
1,USD,Monto Fijo Mensual,2,,,,,Representación Legal/Domicilio,3602,2024-12-09 13:10:33,1,USD,,1098 - Total Biotecnologia Indústria e Comércio S.A.,996,Total Biotecnologia Indústria e Comércio S.A.,Total Biotecnologia Indústria e Comércio S.A.,001098-BK-000427 - Representación Legal/Domicilio,,001098-BK-000427,,0,,3746,True,,,0,,0,201,Representación Legal y Domicilio BIO,700,Se inactiva el asunto por duplicidad,10,Corporativo / Der. Comercial,001098-BK-000427,,,2,disabled
1,USD,Monto Fijo Mensual,2,,,checked,Verificado,Representación Legal/Domicilio,3602,2024-12-24 10:51:37,1,USD,,1105 - Total Biotecnologia Indústria e Comércio SA emba,1003,Biotrop   Participações SA,Total Biotecnologia Indústria e Comércio SA emba,001105-SR-001808 - Representación Legal/Domicilio,,001105-SR-001808,,700,,3796,True,0,,0,,0,202,Representacion Legal y Domicilio,700,,10,Corporativo / Der. Comercial,001105-SR-001808,,,1,active
1,USD,Monto Fijo por Asunto,3,,,assigned,Asignado,Actas Anuales 2025,4031,2025-08-15 14:13:44,1,USD,,1041 - TOTALBIO BOLIVIA S.R.L.,939,TOTALBIO BOLIVIA S.R.L.,TOTALBIO BOLIVIA S.R.L.,001041-SR-002177 - Actas Anuales 2025,2025-12-25 00:00:00,001041-SR-002177,,500,,4608,True,0,,0,,,,,,,10,Corporativo / Der. Comercial,001041-SR-002177,green,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,Aumento de Capital,317,2024-12-09 11:54:22,1,USD,,1041 - TOTALBIO BOLIVIA S.R.L.,939,TOTALBIO BOLIVIA S.R.L.,TOTALBIO BOLIVIA S.R.L.,001041-SR-001768 - Aumento de Capital,,001041-SR-001768,,855,,3745,True,0,,0,,,,,,,10,Corporativo / Der. Comercial,001041-SR-001768,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,assigned,Asignado,Poder Especial bancario,4579,2025-09-16 14:02:35,1,USD,,1041 - TOTALBIO BOLIVIA S.R.L.,939,TOTALBIO BOLIVIA S.R.L.,TOTALBIO BOLIVIA S.R.L.,001041-SR-002233 - Poder Especial bancario,2026-02-20 00:00:00,001041-SR-002233,,400,,4787,True,0,,0,,,,,,,10,Corporativo / Der. Comercial,001041-SR-002233,green,,4,billed
1,USD,Monto Fijo Mensual,2,,,,,Servicios de Outsourcing contable y tributario,368,2024-08-13 21:20:11,1,USD,,1041 - TOTALBIO BOLIVIA S.R.L.,939,TOTALBIO BOLIVIA S.R.L.,TOTALBIO BOLIVIA S.R.L.,001041-SR-001428 - Servicios de Outsourcing contable y tributario,,001041-SR-001428,,0,,3261,True,,,0,,0,162,Mensual,414,Servicios de outsourcing contable y tributario a ser ajustado una vez inicien las operaciones comerciales en Bolivia.,24,Outsourcing,001041-SR-001428,,,1,active
1,USD,Monto Fijo por Asunto,3,,,,,"ACTAS NOTARIALES, TRADUCCION Y LEGALIZACION DE DOCMENTOS EN DIRNOPLUS - SERGIO MARTIN MENGONI Y LILIANA LEGUIZAMON",3371,2024-10-10 14:29:12,1,USD,,192 - TotalEnergies EP Bolivie Sucursal Bolivia,600,TotalEnergies EP Bolivie Sucursal Bolivia,TotalEnergies EP Bolivie Sucursal Bolivia,"000192-SR-001643 - ACTAS NOTARIALES, TRADUCCION Y LEGALIZACION DE DOCMENTOS EN DIRNOPLUS - SERGIO MARTIN MENGONI Y LILIANA LEGUIZAMON",,000192-SR-001643,,791.38,,3496,True,,,0,,,,,,SE EQUIVOCO DE SOCIEDAD,18,"Der. Migratorio
",000192-SR-001643,,,2,disabled
1,USD,Monto Fijo por Asunto,3,,,,,"ACTAS NOTARIALES, TRADUCCION Y LEGALIZACION DE DOCUMENTOS EN DIRNOPLU - SERGIO MARTIN MENGONI",3375,2024-10-11 01:02:37,1,USD,,192 - TotalEnergies EP Bolivie Sucursal Bolivia,600,TotalEnergies EP Bolivie Sucursal Bolivia,TotalEnergies EP Bolivie Sucursal Bolivia,"000192-SC-000988 - ACTAS NOTARIALES, TRADUCCION Y LEGALIZACION DE DOCUMENTOS EN DIRNOPLU - SERGIO MARTIN MENGONI",,000192-SC-000988,,791.38,,3500,True,,,0,,,,,,,18,"Der. Migratorio
",000192-SC-000988,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,Actualización correo en la Aduana Nacional,4081,2025-04-28 11:48:52,1,USD,,192 - TotalEnergies EP Bolivie Sucursal Bolivia,600,TotalEnergies EP Bolivie Sucursal Bolivia,TotalEnergies EP Bolivie Sucursal Bolivia,000192-SR-001995 - Actualización correo en la Aduana Nacional,,000192-SR-001995,,201.14,,4263,True,0,,0,,,,,,,10,Corporativo / Der. Comercial,000192-SR-001995,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,Ampliacion de Plazo de 90 dias - DAMIAN AGUSTIN LOPEZ,4109,2025-05-11 20:05:42,1,USD,,192 - TotalEnergies EP Bolivie Sucursal Bolivia,600,TotalEnergies EP Bolivie Sucursal Bolivia,TotalEnergies EP Bolivie Sucursal Bolivia,000192-SR-002014 - Ampliacion de Plazo de 90 dias - DAMIAN AGUSTIN LOPEZ,,000192-SR-002014,,127.66,,4288,True,,,0,,,,,,,18,"Der. Migratorio
",000192-SR-002014,,,1,active
1,USD,Monto Fijo por Asunto,3,,,,,ANTECEDENTES FELCC - LILIANA GABRIELA LEGUIZAMON,2086,2023-10-31 05:00:00,1,USD,,192 - TotalEnergies EP Bolivie Sucursal Bolivia,600,TotalEnergies EP Bolivie Sucursal Bolivia,TotalEnergies EP Bolivie Sucursal Bolivia,000192-SC-000750 - ANTECEDENTES FELCC - LILIANA GABRIELA LEGUIZAMON,,000192-SC-000750,,104.5,,2207,True,,,0,,,,,,LOS HONORARIOS DE BS. 235 INCLUYEN GASTOS E IMPUESTOS DE LEY.,18,"Der. Migratorio
",000192-SC-000750,,4567,4,billed
1,USD,Por Horas,1,,,,,Asesoría y Consultoría Jurídica por hora,22,2021-11-08 05:00:00,1,USD,,192 - TotalEnergies EP Bolivie Sucursal Bolivia,600,TotalEnergies EP Bolivie Sucursal Bolivia,TotalEnergies EP Bolivie Sucursal Bolivia,000192-SR-000432 - Asesoría y Consultoría Jurídica por hora,,000192-SR-000432,,0,,23,True,,,0,,,,,,"Tarifa horaria fija: Precio por hora en Bs. que incluye IVA: 765,60.-",20,Energía y Recursos Naturales,000192-SR-000432,,2987,2,disabled
1,USD,Monto Fijo por Asunto,3,,,,,AUTORIZACIÓN EXTRAORDINARIA DE SALIDA DEL PAIS - DAMIAN AGUSTIN LOPEZ,2074,2023-05-02 05:00:00,1,USD,,192 - TotalEnergies EP Bolivie Sucursal Bolivia,600,TotalEnergies EP Bolivie Sucursal Bolivia,TotalEnergies EP Bolivie Sucursal Bolivia,000192-SC-000738 - AUTORIZACIÓN EXTRAORDINARIA DE SALIDA DEL PAIS - DAMIAN AGUSTIN LOPEZ,,000192-SC-000738,,127.66,,2195,True,,,0,,,,,,LOS HONORARIOS DE BS. 883.45 INCLUYEN GASTOS E IMPUESTOS DE LEY.,18,"Der. Migratorio
",000192-SC-000738,,4076,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,CARNET DE EXTRANJERO - ISABELLA VIRGINIA GONCALVES LEON,2939,2024-06-05 19:33:13,1,USD,,192 - TotalEnergies EP Bolivie Sucursal Bolivia,600,TotalEnergies EP Bolivie Sucursal Bolivia,TotalEnergies EP Bolivie Sucursal Bolivia,000192-SC-000981 - CARNET DE EXTRANJERO - ISABELLA VIRGINIA GONCALVES LEON,,000192-SC-000981,,275.75,,3019,True,,,0,,,,,,LOS HONORARIOS DE USD. 275.75; INCLUYEN GASTOS E IMPUESTOS DE LEY.,18,"Der. Migratorio
",000192-SC-000981,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,CARNET DE EXTRANJERO - KARINE NATALIE ORSKI EP. PAMBOU,3701,2025-01-24 11:57:35,1,USD,,192 - TotalEnergies EP Bolivie Sucursal Bolivia,600,TotalEnergies EP Bolivie Sucursal Bolivia,TotalEnergies EP Bolivie Sucursal Bolivia,000192-SR-001842 - CARNET DE EXTRANJERO - KARINE NATALIE ORSKI EP. PAMBOU,,000192-SR-001842,,275.75,,3853,True,,,0,,,,,,"LOS HONORARIOS DE USD. 275.75 , INCLUYEN GASTOS E IMPUESTOS DE LEY.",18,"Der. Migratorio
",000192-SR-001842,,,1,active
1,USD,Monto Fijo por Asunto,3,,,,,Carnet para Extranjero - KARINE NATALIE ORSKI EP PAMBOU,2171,2024-02-19 22:56:02,1,USD,,192 - TotalEnergies EP Bolivie Sucursal Bolivia,600,TotalEnergies EP Bolivie Sucursal Bolivia,TotalEnergies EP Bolivie Sucursal Bolivia,000192-SC-000771 - Carnet para Extranjero - KARINE NATALIE ORSKI EP PAMBOU,,000192-SC-000771,,275.75,,2338,True,,,0,,,,,,,18,"Der. Migratorio
",000192-SC-000771,,,4,billed
1,USD,Monto Fijo por Asunto,3,,,,,CÉDULA DE EXTRANJERO - ELSA BONNAY,713,2022-04-11 05:00:00,1,USD,,192 - TotalEnergies EP Bolivie Sucursal Bolivia,600,TotalEnergies EP Bolivie Sucursal Bolivia,TotalEnergies EP Bolivie Sucursal Bolivia,000192-SC-000902 - CÉDULA DE EXTRANJERO - ELSA BONNAY,,000192-SC-000902,,275.71,,772,True,,,0,,,,,,LOS HONORARIOS DE BS.1919.23 INCLUYEN GASTOS E IMPUESTOS DE LEY. FACTURADO EN SAP 18/08/2022 SEGUN FAC 12,18,"Der. Migratorio
",000192-SC-000902,,3289,2,disabled
1,USD,Monto Fijo por Asunto,3,,,assigned,Asignado,Cedula de extranjero - GABRIELA FABIANA ROMERA,4544,2025-09-07 23:45:15,1,USD,,192 - TotalEnergies EP Bolivie Sucursal Bolivia,600,TotalEnergies EP Bolivie Sucursal Bolivia,TotalEnergies EP Bolivie Sucursal Bolivia,000192-SR-002221 - Cedula de extranjero - GABRIELA FABIANA ROMERA,2025-12-31 00:00:00,000192-SR-002221,,257.75,,4751,True,0,,0,,,,,,,18,"Der. Migratorio
",000192-SR-002221,green,,1,active
1,USD,Monto Fijo por Asunto,3,,,,,CÉDULA DE EXTRANJERO - HUGUES-ANDOCHE PAMBOU,2070,2023-04-12 05:00:00,1,USD,,192 - TotalEnergies EP Bolivie Sucursal Bolivia,600,TotalEnergies EP Bolivie Sucursal Bolivia,TotalEnergies EP Bolivie Sucursal Bolivia,000192-SC-000734 - CÉDULA DE EXTRANJERO - HUGUES-ANDOCHE PAMBOU,,000192-SC-000734,,275.75,,2191,True,,,0,,,,,,LOS HONORARIOS DE BS. 1919.23 INCLUYEN GASTOS E IMPUESTOS DE LEY.,18,"Der. Migratorio
",000192-SC-000734,,4047,4,billed
